Customer_ID,custcare_Mean,new_cell,area,creditcd
1072960,0.333333333,U,NEW YORK CITY AREA,Y
1072975,0.0,U,SOUTHWEST AREA,N
1072978,10.66666667,U,ATLANTIC SOUTH AREA,N
1072979,7.666666667,U,LOS ANGELES AREA,Y
1072982,7.0,U,CHICAGO AREA,N
1072987,0.0,U,SOUTHWEST AREA,Y
1072988,0.0,U,NEW YORK CITY AREA,N
1073005,2.333333333,U,DALLAS AREA,N
1073015,0.0,U,NEW YORK CITY AREA,Y
1073017,0.0,U,TENNESSEE AREA,N
1073027,0.0,U,PHILADELPHIA AREA,Y
1073031,4.333333333,U,TENNESSEE AREA,N
1073048,3.0,U,LOS ANGELES AREA,Y
1073058,1.0,U,NEW YORK CITY AREA,N
1073067,1.666666667,U,NORTH FLORIDA AREA,N
1073094,0.333333333,U,CHICAGO AREA,Y
1073108,0.0,N,GREAT LAKES AREA,Y
1073116,0.0,U,NORTH FLORIDA AREA,Y
1073117,14.66666667,N,OHIO AREA,Y
1073143,1.0,U,ATLANTIC SOUTH AREA,N
1073148,6.666666667,Y,SOUTHWEST AREA,Y
1073175,0.0,U,DALLAS AREA,Y
1073177,0.0,N,NEW YORK CITY AREA,Y
1073181,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
1073194,3.333333333,U,CENTRAL-SOUTH TEXAS AREA,N
1073200,0.0,U,LOS ANGELES AREA,Y
1073209,0.0,U,NORTH FLORIDA AREA,Y
1073223,2.333333333,Y,PHILADELPHIA AREA,N
1073224,28.66666667,U,NEW YORK CITY AREA,N
1073248,0.0,U,NEW ENGLAND AREA,Y
1073252,0.0,U,CHICAGO AREA,N
1073263,0.0,N,CENTRAL-SOUTH TEXAS AREA,Y
1073265,0.0,Y,OHIO AREA,Y
1073274,0.0,U,PHILADELPHIA AREA,N
1073284,2.0,U,SOUTHWEST AREA,N
1073285,7.333333333,U,NEW YORK CITY AREA,Y
1073304,0.0,U,SOUTHWEST AREA,N
1073306,0.0,N,NEW YORK CITY AREA,Y
1073307,1.666666667,U,TENNESSEE AREA,Y
1073308,1.0,Y,NEW YORK CITY AREA,Y
1073316,0.0,U,ATLANTIC SOUTH AREA,Y
1073317,0.0,Y,CHICAGO AREA,N
1073340,0.333333333,U,OHIO AREA,Y
1073341,0.0,N,ATLANTIC SOUTH AREA,N
1073357,0.0,U,NORTH FLORIDA AREA,Y
1073360,6.666666667,U,NORTH FLORIDA AREA,Y
1073391,0.0,U,NEW YORK CITY AREA,Y
1073405,0.0,U,CHICAGO AREA,Y
1073415,0.0,Y,CENTRAL-SOUTH TEXAS AREA,Y
1073424,0.0,U,NEW YORK CITY AREA,Y
1073427,0.0,U,CHICAGO AREA,N
1073444,0.0,Y,DALLAS AREA,Y
1073446,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
1073469,26.0,U,ATLANTIC SOUTH AREA,Y
1073472,0.666666667,U,OHIO AREA,Y
1073483,0.0,U,ATLANTIC SOUTH AREA,Y
1073488,0.0,U,SOUTHWEST AREA,Y
1073493,1.666666667,U,NEW YORK CITY AREA,Y
1073494,0.0,U,GREAT LAKES AREA,Y
1073501,7.666666667,U,LOS ANGELES AREA,Y
1073505,4.0,N,MIDWEST AREA,Y
1073509,7.666666667,U,NORTH FLORIDA AREA,Y
1073523,0.0,Y,NORTH FLORIDA AREA,Y
1073531,0.0,N,MIDWEST AREA,Y
1073558,0.0,U,LOS ANGELES AREA,Y
1073559,0.0,U,NORTH FLORIDA AREA,Y
1073570,0.0,U,CALIFORNIA NORTH AREA,Y
1073574,0.0,U,LOS ANGELES AREA,Y
1073580,3.0,U,NEW ENGLAND AREA,Y
1073587,0.0,Y,PHILADELPHIA AREA,Y
1073596,1.333333333,N,NORTH FLORIDA AREA,N
1073623,0.333333333,U,NEW YORK CITY AREA,Y
1073627,4.333333333,Y,NEW YORK CITY AREA,Y
1073628,0.0,Y,NORTHWEST-ROCKY MOUNTAIN AREA,N
1073630,1.333333333,U,GREAT LAKES AREA,
1073665,0.666666667,Y,SOUTHWEST AREA,Y
1073671,0.333333333,U,LOS ANGELES AREA,Y
1073676,0.0,U,MIDWEST AREA,Y
1073693,3.666666667,Y,ATLANTIC SOUTH AREA,Y
1073697,5.0,U,PHILADELPHIA AREA,Y
1073702,4.666666667,U,DC-MARYLAND-VIRGINIA AREA,N
1073711,6.0,N,MIDWEST AREA,Y
1073713,7.0,Y,SOUTH FLORIDA AREA,N
1073722,1.0,U,MIDWEST AREA,Y
1073737,0.0,U,LOS ANGELES AREA,Y
1073746,0.666666667,U,LOS ANGELES AREA,Y
1073780,0.666666667,U,NEW YORK CITY AREA,N
1073784,0.0,U,LOS ANGELES AREA,Y
1073797,0.0,U,OHIO AREA,N
1073813,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1073816,0.0,U,CHICAGO AREA,Y
1073829,0.0,U,NEW ENGLAND AREA,Y
1073837,0.0,Y,ATLANTIC SOUTH AREA,Y
1073844,0.0,N,DALLAS AREA,Y
1073846,0.0,U,NEW YORK CITY AREA,N
1073848,0.0,U,NEW ENGLAND AREA,Y
1073857,0.0,Y,CHICAGO AREA,Y
1073867,4.666666667,U,MIDWEST AREA,Y
1073876,0.0,Y,PHILADELPHIA AREA,Y
1073896,0.0,Y,SOUTH FLORIDA AREA,Y
1073918,0.0,U,LOS ANGELES AREA,N
1073921,0.0,U,NEW YORK CITY AREA,N
1073923,0.0,U,OHIO AREA,Y
1073927,0.0,U,NEW YORK CITY AREA,N
1073930,0.333333333,U,CENTRAL-SOUTH TEXAS AREA,Y
1073931,4.333333333,U,NEW ENGLAND AREA,N
1073932,2.0,U,CENTRAL-SOUTH TEXAS AREA,N
1073941,4.666666667,U,DALLAS AREA,Y
1073944,0.0,Y,GREAT LAKES AREA,Y
1073977,0.0,Y,SOUTHWEST AREA,N
1073982,0.0,Y,ATLANTIC SOUTH AREA,N
1074000,0.0,U,HOUSTON AREA,Y
1074007,3.333333333,U,LOS ANGELES AREA,N
1074023,21.0,U,ATLANTIC SOUTH AREA,Y
1074043,0.0,U,DC-MARYLAND-VIRGINIA AREA,N
1074049,18.0,U,MIDWEST AREA,N
1074053,0.0,U,ATLANTIC SOUTH AREA,Y
1074055,4.333333333,U,DALLAS AREA,N
1074058,0.0,U,NEW YORK CITY AREA,N
1074063,0.0,U,ATLANTIC SOUTH AREA,Y
1074094,7.333333333,U,DC-MARYLAND-VIRGINIA AREA,Y
1074103,9.333333333,U,GREAT LAKES AREA,N
1074105,0.0,U,CENTRAL-SOUTH TEXAS AREA,N
1074121,0.0,U,NEW YORK CITY AREA,Y
1074127,0.0,U,TENNESSEE AREA,Y
1074138,0.0,U,SOUTHWEST AREA,N
1074152,18.33333333,U,PHILADELPHIA AREA,N
1074154,0.0,U,CHICAGO AREA,Y
1074161,0.0,Y,NORTH FLORIDA AREA,N
1074162,0.0,U,MIDWEST AREA,Y
1074164,0.0,U,MIDWEST AREA,Y
1074168,0.0,U,TENNESSEE AREA,Y
1074185,0.0,U,SOUTHWEST AREA,N
1074192,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
1074198,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
1074210,0.0,U,DALLAS AREA,Y
1074220,1.666666667,U,ATLANTIC SOUTH AREA,N
1074237,0.666666667,U,CHICAGO AREA,N
1074255,21.66666667,U,DC-MARYLAND-VIRGINIA AREA,Y
1074259,0.0,Y,NEW YORK CITY AREA,Y
1074267,0.0,U,MIDWEST AREA,Y
1074286,0.0,U,HOUSTON AREA,Y
1074289,0.0,U,NORTH FLORIDA AREA,Y
1074293,0.0,U,CALIFORNIA NORTH AREA,Y
1074294,0.0,U,SOUTH FLORIDA AREA,Y
1074306,5.0,U,NEW ENGLAND AREA,Y
1074312,0.0,U,CENTRAL-SOUTH TEXAS AREA,Y
1074316,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1074333,0.333333333,Y,CHICAGO AREA,N
1074342,0.0,U,HOUSTON AREA,Y
1074364,0.0,U,OHIO AREA,Y
1074392,0.333333333,U,SOUTH FLORIDA AREA,N
1074402,0.0,U,SOUTH FLORIDA AREA,N
1074415,0.0,U,NORTH FLORIDA AREA,
1074441,0.0,U,MIDWEST AREA,Y
1074452,0.0,U,DALLAS AREA,Y
1074459,0.0,U,LOS ANGELES AREA,Y
1074466,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
1074475,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1074476,0.0,U,CALIFORNIA NORTH AREA,Y
1074482,0.666666667,U,LOS ANGELES AREA,
1074485,0.666666667,U,MIDWEST AREA,Y
1074493,9.666666667,N,NEW YORK CITY AREA,Y
1074495,0.0,U,NEW YORK CITY AREA,N
1074529,0.0,U,OHIO AREA,Y
1074532,0.333333333,U,NEW ENGLAND AREA,N
1074538,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
1074539,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1074541,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
1074544,0.0,U,LOS ANGELES AREA,N
1074557,4.0,U,MIDWEST AREA,Y
1074560,0.0,U,SOUTHWEST AREA,Y
1074561,1.0,N,PHILADELPHIA AREA,Y
1074563,0.0,N,DC-MARYLAND-VIRGINIA AREA,Y
1074601,0.0,U,GREAT LAKES AREA,Y
1074609,1.333333333,U,GREAT LAKES AREA,Y
1074621,0.0,U,HOUSTON AREA,N
1074622,14.33333333,U,ATLANTIC SOUTH AREA,Y
1074632,0.333333333,U,ATLANTIC SOUTH AREA,N
1074635,0.0,Y,NEW YORK CITY AREA,Y
1074638,0.0,U,CALIFORNIA NORTH AREA,N
1074645,0.0,U,TENNESSEE AREA,N
1074650,0.0,U,LOS ANGELES AREA,Y
1074660,0.0,N,NORTH FLORIDA AREA,Y
1074672,0.0,U,SOUTH FLORIDA AREA,N
1074677,0.0,U,LOS ANGELES AREA,Y
1074678,0.0,U,GREAT LAKES AREA,Y
1074689,0.0,U,NEW YORK CITY AREA,Y
1074701,0.0,U,TENNESSEE AREA,Y
1074711,0.0,U,OHIO AREA,Y
1074720,0.0,U,MIDWEST AREA,Y
1074721,8.666666667,U,NEW YORK CITY AREA,Y
1074752,0.0,U,OHIO AREA,Y
1074776,0.0,U,ATLANTIC SOUTH AREA,N
1074781,0.0,U,GREAT LAKES AREA,N
1074795,14.0,U,DC-MARYLAND-VIRGINIA AREA,Y
1074797,0.0,U,CALIFORNIA NORTH AREA,N
1074803,0.0,U,LOS ANGELES AREA,N
1074808,1.333333333,U,MIDWEST AREA,N
1074816,0.0,Y,CALIFORNIA NORTH AREA,Y
1074826,0.0,U,NEW ENGLAND AREA,Y
1074831,0.0,N,ATLANTIC SOUTH AREA,Y
1074854,3.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,N
1074863,0.333333333,U,DC-MARYLAND-VIRGINIA AREA,Y
1074871,27.0,Y,NORTH FLORIDA AREA,Y
1074880,0.0,N,TENNESSEE AREA,Y
1074912,4.0,U,ATLANTIC SOUTH AREA,Y
1074913,0.0,N,CHICAGO AREA,
1074923,0.0,Y,NORTH FLORIDA AREA,Y
1074924,2.333333333,U,GREAT LAKES AREA,Y
1074954,0.0,U,SOUTHWEST AREA,N
1074960,3.666666667,U,NEW YORK CITY AREA,N
1074971,1.333333333,U,NORTH FLORIDA AREA,Y
1074976,3.333333333,U,DC-MARYLAND-VIRGINIA AREA,N
1074982,0.0,U,CHICAGO AREA,N
1074994,0.0,N,ATLANTIC SOUTH AREA,Y
1075012,0.333333333,N,OHIO AREA,Y
1075029,2.0,U,CENTRAL-SOUTH TEXAS AREA,N
1075038,0.333333333,U,CALIFORNIA NORTH AREA,N
1075042,3.333333333,U,MIDWEST AREA,Y
1075063,0.0,U,SOUTH FLORIDA AREA,Y
1075065,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
1075077,0.0,U,TENNESSEE AREA,Y
1075109,0.0,U,TENNESSEE AREA,Y
1075111,0.0,N,GREAT LAKES AREA,N
1075114,0.0,Y,NORTH FLORIDA AREA,Y
1075119,0.0,Y,ATLANTIC SOUTH AREA,N
1075124,1.0,U,PHILADELPHIA AREA,Y
1075125,1.0,Y,MIDWEST AREA,N
1075134,2.0,N,NEW ENGLAND AREA,Y
1075142,0.0,U,CHICAGO AREA,Y
1075162,15.33333333,U,SOUTH FLORIDA AREA,N
1075168,0.0,U,NORTH FLORIDA AREA,Y
1075197,3.333333333,U,NEW YORK CITY AREA,N
1075206,0.0,N,NEW ENGLAND AREA,Y
1075207,12.33333333,U,NEW YORK CITY AREA,N
1075234,0.0,U,HOUSTON AREA,Y
1075243,19.0,U,DC-MARYLAND-VIRGINIA AREA,Y
1075250,0.333333333,U,MIDWEST AREA,Y
1075251,1.666666667,N,NORTH FLORIDA AREA,Y
1075259,0.0,U,OHIO AREA,Y
1075262,0.666666667,U,NORTH FLORIDA AREA,N
1075263,0.0,U,NEW YORK CITY AREA,
1075281,0.0,U,TENNESSEE AREA,Y
1075284,0.0,U,GREAT LAKES AREA,N
1075308,1.666666667,N,NORTH FLORIDA AREA,Y
1075324,5.666666667,N,TENNESSEE AREA,Y
1075328,0.0,U,NORTH FLORIDA AREA,Y
1075355,0.0,U,SOUTH FLORIDA AREA,Y
1075357,0.0,U,DALLAS AREA,N
1075381,0.0,U,NEW YORK CITY AREA,Y
1075383,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1075392,0.0,Y,NEW ENGLAND AREA,Y
1075410,0.0,U,SOUTHWEST AREA,Y
1075411,1.0,U,OHIO AREA,Y
1075416,0.0,U,NEW ENGLAND AREA,Y
1075421,0.0,U,DALLAS AREA,N
1075422,0.0,U,LOS ANGELES AREA,Y
1075453,1.333333333,U,ATLANTIC SOUTH AREA,Y
1075455,2.0,U,ATLANTIC SOUTH AREA,N
1075470,0.0,U,MIDWEST AREA,Y
1075476,0.0,N,OHIO AREA,Y
1075483,0.0,U,TENNESSEE AREA,N
1075502,0.333333333,U,MIDWEST AREA,Y
1075511,4.666666667,U,HOUSTON AREA,Y
1075515,0.0,U,DC-MARYLAND-VIRGINIA AREA,N
1075517,0.333333333,U,CALIFORNIA NORTH AREA,Y
1075518,0.0,Y,ATLANTIC SOUTH AREA,Y
1075535,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
1075544,2.0,U,PHILADELPHIA AREA,
1075560,16.0,U,PHILADELPHIA AREA,N
1075583,0.0,U,NEW ENGLAND AREA,Y
1075591,1.0,Y,SOUTHWEST AREA,Y
1075596,1.0,Y,CENTRAL-SOUTH TEXAS AREA,Y
1075607,31.66666667,Y,GREAT LAKES AREA,N
1075613,0.0,Y,HOUSTON AREA,Y
1075615,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,N
1075616,0.0,U,NEW YORK CITY AREA,Y
1075629,24.0,U,DALLAS AREA,N
1075661,0.333333333,U,LOS ANGELES AREA,Y
1075664,1.666666667,Y,ATLANTIC SOUTH AREA,N
1075668,0.0,N,HOUSTON AREA,N
1075684,0.0,U,HOUSTON AREA,Y
1075690,5.333333333,U,TENNESSEE AREA,N
1075691,1.666666667,U,SOUTHWEST AREA,N
1075694,0.0,Y,MIDWEST AREA,Y
1075701,1.666666667,U,LOS ANGELES AREA,N
1075723,7.0,U,ATLANTIC SOUTH AREA,Y
1075775,0.0,U,CENTRAL-SOUTH TEXAS AREA,N
1075781,0.333333333,U,PHILADELPHIA AREA,Y
1075783,4.0,Y,OHIO AREA,Y
1075791,0.0,U,LOS ANGELES AREA,N
1075800,1.0,U,SOUTH FLORIDA AREA,N
1075808,3.333333333,U,OHIO AREA,Y
1075810,0.0,U,CALIFORNIA NORTH AREA,Y
1075813,0.0,U,ATLANTIC SOUTH AREA,N
1075822,16.33333333,Y,SOUTH FLORIDA AREA,N
1075836,4.0,N,CHICAGO AREA,N
1075844,1.0,U,SOUTHWEST AREA,N
1075876,0.0,U,CALIFORNIA NORTH AREA,Y
1075892,1.333333333,U,DC-MARYLAND-VIRGINIA AREA,Y
1075929,0.333333333,U,TENNESSEE AREA,N
1075930,3.333333333,U,CHICAGO AREA,N
1075942,0.0,U,NEW YORK CITY AREA,N
1075943,4.666666667,U,SOUTHWEST AREA,Y
1075984,0.0,U,TENNESSEE AREA,N
1075985,1.0,U,DALLAS AREA,N
1076001,0.0,U,ATLANTIC SOUTH AREA,Y
1076009,2.333333333,U,CHICAGO AREA,Y
1076018,2.666666667,U,CALIFORNIA NORTH AREA,N
1076040,3.666666667,U,SOUTH FLORIDA AREA,Y
1076093,0.0,U,ATLANTIC SOUTH AREA,N
1076102,2.0,U,NORTH FLORIDA AREA,N
1076105,0.0,U,NEW YORK CITY AREA,Y
1076106,0.666666667,U,OHIO AREA,Y
1076112,0.0,U,NEW ENGLAND AREA,N
1076123,0.0,U,NORTH FLORIDA AREA,Y
1076131,0.0,U,ATLANTIC SOUTH AREA,N
1076142,0.666666667,U,LOS ANGELES AREA,Y
1076144,0.0,U,TENNESSEE AREA,Y
1076154,0.0,U,LOS ANGELES AREA,Y
1076156,0.0,U,NORTH FLORIDA AREA,N
1076158,0.0,Y,DC-MARYLAND-VIRGINIA AREA,Y
1076169,0.0,U,OHIO AREA,Y
1076178,0.0,U,MIDWEST AREA,Y
1076179,0.0,U,LOS ANGELES AREA,Y
1076198,2.333333333,U,DC-MARYLAND-VIRGINIA AREA,Y
1076201,8.666666667,U,ATLANTIC SOUTH AREA,Y
1076218,0.333333333,U,TENNESSEE AREA,Y
1076226,0.0,U,CHICAGO AREA,Y
1076231,0.0,U,GREAT LAKES AREA,N
1076234,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
1076248,15.66666667,U,NEW YORK CITY AREA,N
1076255,0.666666667,U,SOUTH FLORIDA AREA,Y
1076279,4.0,U,SOUTHWEST AREA,Y
1076288,0.666666667,U,SOUTH FLORIDA AREA,Y
1076292,39.66666667,N,DALLAS AREA,Y
1076303,5.333333333,U,NEW YORK CITY AREA,N
1076308,0.0,U,SOUTH FLORIDA AREA,Y
1076333,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1076337,0.0,N,MIDWEST AREA,Y
1076342,0.0,U,MIDWEST AREA,Y
1076356,0.0,U,LOS ANGELES AREA,Y
1076384,1.0,U,NEW YORK CITY AREA,Y
1076388,2.333333333,U,NEW ENGLAND AREA,Y
1076391,0.0,U,LOS ANGELES AREA,N
1076392,0.0,N,MIDWEST AREA,Y
1076396,0.0,U,DALLAS AREA,Y
1076399,0.0,N,CHICAGO AREA,Y
1076411,7.0,U,SOUTH FLORIDA AREA,Y
1076422,0.0,U,CENTRAL-SOUTH TEXAS AREA,Y
1076428,0.0,U,MIDWEST AREA,Y
1076430,0.0,U,LOS ANGELES AREA,Y
1076443,6.0,U,LOS ANGELES AREA,N
1076454,0.666666667,U,NEW YORK CITY AREA,N
1076457,5.333333333,U,SOUTHWEST AREA,Y
1076465,0.0,U,CHICAGO AREA,N
1076467,0.666666667,U,OHIO AREA,N
1076471,0.333333333,U,DC-MARYLAND-VIRGINIA AREA,Y
1076509,0.0,N,DALLAS AREA,N
1076511,0.0,U,CALIFORNIA NORTH AREA,Y
1076519,3.0,Y,PHILADELPHIA AREA,Y
1076531,2.0,U,LOS ANGELES AREA,Y
1076535,0.0,Y,NEW YORK CITY AREA,N
1076542,0.666666667,N,HOUSTON AREA,Y
1076630,2.333333333,U,ATLANTIC SOUTH AREA,N
1076631,1.0,U,CENTRAL-SOUTH TEXAS AREA,N
1076645,1.0,U,NEW YORK CITY AREA,Y
1076654,6.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,N
1076655,0.333333333,U,OHIO AREA,Y
1076681,9.333333333,U,OHIO AREA,Y
1076685,0.0,U,CHICAGO AREA,Y
1076695,0.0,U,NORTH FLORIDA AREA,N
1076715,0.0,U,GREAT LAKES AREA,N
1076724,8.0,U,NEW ENGLAND AREA,Y
1076726,3.0,U,SOUTH FLORIDA AREA,N
1076728,0.0,U,LOS ANGELES AREA,N
1076732,8.0,Y,NEW YORK CITY AREA,Y
1076750,0.0,N,TENNESSEE AREA,Y
1076761,0.0,U,NORTH FLORIDA AREA,Y
1076771,0.0,U,NEW ENGLAND AREA,Y
1076772,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1076787,0.0,U,OHIO AREA,Y
1076794,13.66666667,Y,HOUSTON AREA,Y
1076795,1.666666667,U,LOS ANGELES AREA,Y
1076801,0.333333333,U,NORTHWEST-ROCKY MOUNTAIN AREA,N
1076805,0.0,N,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1076815,0.0,U,DALLAS AREA,Y
1076818,0.333333333,U,GREAT LAKES AREA,Y
1076820,0.666666667,U,CALIFORNIA NORTH AREA,N
1076835,0.0,U,GREAT LAKES AREA,Y
1076837,0.0,N,NEW YORK CITY AREA,N
1076851,0.333333333,U,NEW YORK CITY AREA,Y
1076866,0.666666667,Y,TENNESSEE AREA,Y
1076872,1.0,U,SOUTHWEST AREA,Y
1076889,0.0,U,CALIFORNIA NORTH AREA,Y
1076891,0.0,U,CHICAGO AREA,Y
1076923,0.666666667,U,CALIFORNIA NORTH AREA,N
1076927,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1076934,0.0,U,LOS ANGELES AREA,Y
1076935,1.0,U,NEW ENGLAND AREA,N
1076950,2.333333333,U,DALLAS AREA,Y
1076958,2.0,U,ATLANTIC SOUTH AREA,N
1076962,0.0,U,ATLANTIC SOUTH AREA,N
1076965,0.666666667,U,ATLANTIC SOUTH AREA,N
1076969,0.0,U,DALLAS AREA,N
1076975,2.666666667,U,TENNESSEE AREA,N
1076976,0.333333333,U,NORTH FLORIDA AREA,Y
1076994,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,N
1077017,0.0,U,SOUTHWEST AREA,N
1077034,0.666666667,U,NORTH FLORIDA AREA,Y
1077050,0.0,U,ATLANTIC SOUTH AREA,Y
1077059,0.0,Y,CALIFORNIA NORTH AREA,Y
1077062,3.333333333,U,LOS ANGELES AREA,Y
1077063,0.0,U,CALIFORNIA NORTH AREA,Y
1077074,2.666666667,U,CALIFORNIA NORTH AREA,Y
1077112,0.0,U,CHICAGO AREA,N
1077127,0.0,Y,CENTRAL-SOUTH TEXAS AREA,Y
1077128,7.333333333,U,NEW ENGLAND AREA,N
1077130,0.0,N,PHILADELPHIA AREA,Y
1077138,6.666666667,U,OHIO AREA,Y
1077148,0.666666667,U,MIDWEST AREA,Y
1077149,29.33333333,U,NEW YORK CITY AREA,N
1077152,0.666666667,U,ATLANTIC SOUTH AREA,Y
1077166,0.0,Y,ATLANTIC SOUTH AREA,Y
1077172,0.0,U,SOUTHWEST AREA,N
1077181,2.666666667,U,TENNESSEE AREA,Y
1077185,0.0,U,HOUSTON AREA,Y
1077199,0.666666667,Y,DC-MARYLAND-VIRGINIA AREA,Y
1077201,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1077204,3.0,U,CHICAGO AREA,Y
1077221,0.0,U,CHICAGO AREA,Y
1077222,3.666666667,Y,NEW YORK CITY AREA,Y
1077225,3.666666667,U,LOS ANGELES AREA,Y
1077236,0.333333333,U,HOUSTON AREA,N
1077250,0.333333333,U,CHICAGO AREA,Y
1077262,0.666666667,N,OHIO AREA,N
1077265,0.0,U,NORTH FLORIDA AREA,Y
1077274,1.333333333,U,OHIO AREA,Y
1077276,1.666666667,U,LOS ANGELES AREA,N
1077285,0.0,U,SOUTHWEST AREA,Y
1077287,0.333333333,U,OHIO AREA,Y
1077291,6.0,Y,MIDWEST AREA,Y
1077297,4.0,U,NEW YORK CITY AREA,Y
1077303,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
1077326,0.0,U,CHICAGO AREA,Y
1077334,5.0,U,CHICAGO AREA,Y
1077335,2.666666667,U,ATLANTIC SOUTH AREA,Y
1077341,0.0,U,DC-MARYLAND-VIRGINIA AREA,Y
1077351,0.0,Y,SOUTHWEST AREA,Y
1077357,0.0,U,CHICAGO AREA,Y
1077369,0.0,U,OHIO AREA,Y
1077379,0.0,U,LOS ANGELES AREA,Y
1077392,4.666666667,U,DC-MARYLAND-VIRGINIA AREA,Y
1077428,5.333333333,Y,CALIFORNIA NORTH AREA,N
1077438,0.666666667,Y,NEW ENGLAND AREA,N
1077457,0.0,U,NEW ENGLAND AREA,Y
1077467,0.0,N,CHICAGO AREA,N
1077477,1.0,Y,ATLANTIC SOUTH AREA,N
1077480,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1077501,0.0,Y,TENNESSEE AREA,N
1077508,0.0,N,GREAT LAKES AREA,Y
1077531,0.0,U,ATLANTIC SOUTH AREA,Y
1077541,0.0,U,DALLAS AREA,Y
1077546,5.0,U,LOS ANGELES AREA,N
1077556,11.0,Y,HOUSTON AREA,N
1077572,0.0,U,NEW ENGLAND AREA,Y
1077623,0.333333333,N,LOS ANGELES AREA,Y
1077629,0.0,U,NEW ENGLAND AREA,N
1077661,2.0,U,LOS ANGELES AREA,N
1077664,23.66666667,U,NEW YORK CITY AREA,Y
1077678,0.333333333,Y,GREAT LAKES AREA,Y
1077698,0.333333333,U,LOS ANGELES AREA,N
1077704,0.0,U,CHICAGO AREA,Y
1077717,0.0,U,DC-MARYLAND-VIRGINIA AREA,N
1077738,0.333333333,U,HOUSTON AREA,Y
1077744,0.0,U,LOS ANGELES AREA,Y
1077754,0.0,Y,DC-MARYLAND-VIRGINIA AREA,N
1077764,0.0,Y,NEW ENGLAND AREA,Y
1077765,0.666666667,U,CENTRAL-SOUTH TEXAS AREA,N
1077775,1.333333333,U,CHICAGO AREA,N
1077778,0.666666667,U,NORTH FLORIDA AREA,Y
1077779,0.0,U,OHIO AREA,Y
1077782,62.66666667,U,DC-MARYLAND-VIRGINIA AREA,Y
1077783,1.666666667,U,CENTRAL-SOUTH TEXAS AREA,N
1077798,0.0,Y,CHICAGO AREA,Y
1077806,0.0,U,GREAT LAKES AREA,Y
1077821,1.0,Y,LOS ANGELES AREA,Y
1077829,0.0,U,CENTRAL-SOUTH TEXAS AREA,N
1077837,4.333333333,U,DALLAS AREA,Y
1077839,0.0,U,NORTHWEST-ROCKY MOUNTAIN AREA,Y
1077855,39.66666667,U,LOS ANGELES AREA,Y
1077858,6.666666667,U,NEW YORK CITY AREA,Y
1077866,0.0,U,NEW YORK CITY AREA,N
1077875,0.0,Y,NEW YORK CITY AREA,Y
1077937,0.666666667,Y,GREAT LAKES AREA,N
1077939,2.666666667,U,CHICAGO AREA,Y
1077957,1.0,Y,SOUTHWEST AREA,
1077959,3.333333333,U,LOS ANGELES AREA,N
1077977,0.0,Y,CHICAGO AREA,Y
1077978,7.333333333,N,NEW YORK CITY AREA,Y
1077981,0.333333333,U,HOUSTON AREA,Y
1077986,0.0,U,MIDWEST AREA,Y
1077990,0.0,Y,OHIO AREA,Y
1077996,0.0,U,GREAT LAKES AREA,Y
1077997,0.0,U,DALLAS AREA,Y
1078005,0.0,U,LOS ANGELES AREA,Y
1078006,0.0,U,DC-MARYLAND-VIRGINIA AREA,N
1078031,3.666666667,U,HOUSTON AREA,Y
1078056,11.33333333,U,NEW YORK CITY AREA,Y
1078059,0.0,U,MIDWEST AREA,Y
1078064,1.333333333,U,NEW YORK CITY AREA,N
1078074,0.0,N,TENNESSEE AREA,Y
1078080,0.0,U,MIDWEST AREA,N
1078097,0.0,U,SOUTH FLORIDA AREA,N
1078102,0.0,U,NEW YORK CITY AREA,Y
1078107,3.333333333,U,NEW YORK CITY AREA,Y
1078109,2.666666667,U,NORTH FLORIDA AREA,
1078127,0.0,U,ATLANTIC SOUTH AREA,Y
1078166,3.666666667,U,CHICAGO AREA,N
